payment_id,ride_id,payment_method,payment_status,tip_amount
P04725,R04725,Debit Card,Success,3.73
P04726,R04726,Credit Card,Success,54.73
P04727,R04727,UPI,Failed,15.98
P04728,R04728,Debit Card,Failed,41.97
P04729,R04729,Debit Card,Pending,29.73
P04730,R04730,Debit Card,Success,21.44
P04731,R04731,Debit Card,Pending,62.67
P04732,R04732,Debit Card,Pending,82.36
P04733,R04733,Cash,Pending,103.62
P04734,R04734,Credit Card,Pending,120.91
P04735,R04735,Debit Card,Failed,23.28
P04736,R04736,UPI,Success,27.35
P04737,R04737,Credit Card,Success,133.05
P04738,R04738,UPI,Failed,68.45
P04739,R04739,Debit Card,Success,80.18
P04740,R04740,Debit Card,Success,80.32
P04741,R04741,UPI,Pending,8.64
P04742,R04742,UPI,Pending,58.62
P04743,R04743,Credit Card,Failed,93.05
P04744,R04744,Debit Card,Failed,33.7
P04745,R04745,UPI,Success,136.16
P04746,R04746,Debit Card,Failed,117.66
P04747,R04747,Credit Card,Pending,62.8
P04748,R04748,Credit Card,Pending,18.31
P04749,R04749,UPI,Success,135.14
P04750,R04750,Debit Card,Failed,51.71
P04751,R04751,Debit Card,Success,67.47
P04752,R04752,Credit Card,Pending,54.21
P04753,R04753,Debit Card,Failed,13.27
P04754,R04754,Credit Card,Success,45.77
P04755,R04755,UPI,Failed,36.73
P04756,R04756,Credit Card,Pending,101.05
P04757,R04757,UPI,Pending,11.37
P04758,R04758,UPI,Pending,112.47
P04759,R04759,Debit Card,Pending,88.27
P04760,R04760,UPI,Failed,50.58
P04761,R04761,Debit Card,Pending,113.0
P04762,R04762,Credit Card,Failed,125.1
P04763,R04763,Cash,Success,32.18
P04764,R04764,Cash,Success,4.46
P04765,R04765,Debit Card,Pending,24.52
P04766,R04766,Cash,Failed,88.74
P04767,R04767,UPI,Failed,55.59
P04768,R04768,Cash,Pending,99.18
P04769,R04769,Cash,Pending,95.04
P04770,R04770,Debit Card,Success,76.71
P04771,R04771,UPI,Pending,69.78
P04772,R04772,Debit Card,Success,48.27
P04773,R04773,Credit Card,Pending,0.69
P04774,R04774,Debit Card,Pending,132.95
P04775,R04775,UPI,Failed,91.26
P04776,R04776,Credit Card,Failed,112.4
P04777,R04777,Cash,Pending,87.9
P04778,R04778,Debit Card,Pending,6.76
P04779,R04779,Cash,Pending,31.35
P04780,R04780,Cash,Pending,78.53
P04781,R04781,Debit Card,Failed,72.94
P04782,R04782,Credit Card,Pending,102.82
P04783,R04783,UPI,Pending,120.75
P04784,R04784,Credit Card,Pending,3.17
P04785,R04785,UPI,Failed,131.18
P04786,R04786,Debit Card,Pending,89.51
P04787,R04787,Credit Card,Pending,1.44
P04788,R04788,Credit Card,Success,53.02
P04789,R04789,UPI,Pending,86.02
P04790,R04790,Cash,Pending,129.89
P04791,R04791,Credit Card,Pending,100.77
P04792,R04792,Cash,Failed,109.98
P04793,R04793,Credit Card,Failed,95.54
P04794,R04794,UPI,Success,97.79
P04795,R04795,Cash,Pending,89.22
P04796,R04796,Debit Card,Pending,96.51
P04797,R04797,UPI,Failed,84.26
P04798,R04798,Cash,Failed,8.89
P04799,R04799,Cash,Pending,92.61
P04800,R04800,Debit Card,Pending,72.33
P04801,R04801,Cash,Failed,106.49
P04802,R04802,Debit Card,Pending,76.65
P04803,R04803,Cash,Failed,35.13
P04804,R04804,Debit Card,Success,28.75
P04805,R04805,Cash,Pending,138.11
P04806,R04806,Cash,Success,109.49
P04807,R04807,Credit Card,Failed,1.08
P04808,R04808,Cash,Pending,0.33
P04809,R04809,UPI,Success,146.83
P04810,R04810,Cash,Pending,85.26
P04811,R04811,Cash,Success,110.79
P04812,R04812,Cash,Success,140.65
P04813,R04813,UPI,Success,4.95
P04814,R04814,Debit Card,Failed,139.86
P04815,R04815,Credit Card,Failed,126.53
P04816,R04816,UPI,Pending,147.49
P04817,R04817,Debit Card,Failed,93.2
P04818,R04818,Debit Card,Pending,50.05
P04819,R04819,Debit Card,Failed,102.31
P04820,R04820,UPI,Success,11.04
P04821,R04821,Cash,Pending,111.56
P04822,R04822,Credit Card,Success,49.08
P04823,R04823,Debit Card,Pending,26.66
P04824,R04824,Credit Card,Pending,31.7
P04825,R04825,Debit Card,Pending,135.95
P04826,R04826,Cash,Failed,143.52
P04827,R04827,UPI,Success,137.75
P04828,R04828,Credit Card,Failed,35.98
P04829,R04829,UPI,Failed,86.98
P04830,R04830,Credit Card,Pending,65.26
P04831,R04831,Debit Card,Success,88.69
P04832,R04832,Credit Card,Success,4.65
P04833,R04833,UPI,Failed,51.36
P04834,R04834,Credit Card,Pending,149.86
P04835,R04835,UPI,Pending,42.31
P04836,R04836,Cash,Success,132.95
P04837,R04837,Debit Card,Failed,108.56
P04838,R04838,Credit Card,Pending,37.8
P04839,R04839,Debit Card,Pending,59.89
P04840,R04840,UPI,Failed,99.29
P04841,R04841,Credit Card,Failed,130.46
P04842,R04842,Debit Card,Pending,113.14
P04843,R04843,UPI,Success,16.71
P04844,R04844,UPI,Failed,25.94
P04845,R04845,Credit Card,Pending,130.1
P04846,R04846,Credit Card,Failed,69.24
P04847,R04847,Debit Card,Pending,13.37
P04848,R04848,Debit Card,Success,102.89
P04849,R04849,Debit Card,Pending,9.13
P04850,R04850,Debit Card,Success,29.49
P04851,R04851,Credit Card,Failed,10.91
P04852,R04852,Debit Card,Pending,56.58
P04853,R04853,Debit Card,Success,2.71
P04854,R04854,UPI,Success,129.15
P04855,R04855,Credit Card,Failed,12.7
P04856,R04856,Cash,Pending,27.6
P04857,R04857,Debit Card,Failed,7.43
P04858,R04858,Cash,Success,116.64
P04859,R04859,Cash,Success,2.82
P04860,R04860,UPI,Failed,21.25
P04861,R04861,Debit Card,Success,30.13
P04862,R04862,Debit Card,Success,58.85
P04863,R04863,Credit Card,Pending,131.32
P04864,R04864,Credit Card,Success,113.85
P04865,R04865,UPI,Success,118.85
P04866,R04866,Credit Card,Pending,111.34
P04867,R04867,Credit Card,Success,147.65
P04868,R04868,UPI,Failed,66.32
P04869,R04869,Debit Card,Pending,143.63
P04870,R04870,Credit Card,Success,55.51
P04871,R04871,Debit Card,Pending,129.75
P04872,R04872,Credit Card,Failed,11.32
P04873,R04873,Credit Card,Success,73.38
P04874,R04874,Debit Card,Pending,147.37
P04875,R04875,UPI,Pending,64.42
P04876,R04876,Credit Card,Pending,117.33
P04877,R04877,UPI,Pending,43.97
P04878,R04878,Cash,Pending,97.5
P04879,R04879,Cash,Pending,127.74
P04880,R04880,UPI,Pending,61.09
P04881,R04881,Debit Card,Failed,102.19
P04882,R04882,Debit Card,Success,45.94
P04883,R04883,Cash,Pending,23.81
P04884,R04884,Debit Card,Failed,45.8
P04885,R04885,Credit Card,Success,107.65
P04886,R04886,Cash,Pending,78.6
P04887,R04887,Debit Card,Failed,42.49
P04888,R04888,Credit Card,Failed,37.57
P04889,R04889,Cash,Success,123.99
P04890,R04890,Credit Card,Failed,56.35
P04891,R04891,Credit Card,Failed,73.78
P04892,R04892,Credit Card,Success,66.78
P04893,R04893,UPI,Failed,37.65
P04894,R04894,Cash,Failed,37.7
P04895,R04895,Credit Card,Pending,102.56
P04896,R04896,Debit Card,Success,144.77
P04897,R04897,UPI,Failed,107.6
P04898,R04898,Cash,Success,5.71
P04899,R04899,Debit Card,Pending,59.99
P04900,R04900,Cash,Failed,98.32
P04901,R04901,Credit Card,Failed,64.0
P04902,R04902,Credit Card,Pending,24.82
P04903,R04903,Credit Card,Success,47.91
P04904,R04904,UPI,Success,70.08
P04905,R04905,Credit Card,Success,35.69
P04906,R04906,UPI,Pending,113.12
P04907,R04907,Debit Card,Failed,37.26
P04908,R04908,Debit Card,Success,78.66
P04909,R04909,Debit Card,Failed,61.91
P04910,R04910,Cash,Failed,115.69
P04911,R04911,Credit Card,Success,43.52
P04912,R04912,Debit Card,Success,131.72
P04913,R04913,UPI,Pending,21.74
P04914,R04914,Debit Card,Pending,66.63
P04915,R04915,Cash,Pending,36.1
P04916,R04916,Cash,Pending,5.76
P04917,R04917,Debit Card,Success,25.28
P04918,R04918,Debit Card,Pending,101.84
P04919,R04919,Cash,Success,57.86
P04920,R04920,Credit Card,Pending,43.56
P04921,R04921,Debit Card,Failed,7.02
P04922,R04922,Credit Card,Failed,113.87
P04923,R04923,Debit Card,Success,6.87
P04924,R04924,UPI,Success,1.62
P04925,R04925,Cash,Success,125.19
P04926,R04926,Debit Card,Failed,134.35
P04927,R04927,Credit Card,Pending,23.81
P04928,R04928,Credit Card,Failed,139.9
P04929,R04929,Credit Card,Success,62.64
P04930,R04930,Cash,Pending,66.51
P04931,R04931,Debit Card,Pending,141.88
P04932,R04932,Debit Card,Pending,53.58
P04933,R04933,Debit Card,Success,148.96
P04934,R04934,UPI,Pending,87.18
P04935,R04935,Debit Card,Success,118.83
P04936,R04936,Cash,Pending,8.65
P04937,R04937,Debit Card,Success,62.04
P04938,R04938,Credit Card,Success,136.81
P04939,R04939,Cash,Failed,149.31
P04940,R04940,Cash,Pending,7.23
P04941,R04941,Debit Card,Success,94.43
P04942,R04942,UPI,Failed,7.26
P04943,R04943,Cash,Failed,33.17
P04944,R04944,Credit Card,Pending,35.4
P04945,R04945,Cash,Pending,100.45
P04946,R04946,Credit Card,Pending,100.44
P04947,R04947,Debit Card,Success,148.33
P04948,R04948,Debit Card,Failed,121.46
P04949,R04949,UPI,Failed,96.96
P04950,R04950,Cash,Failed,13.71
P04951,R04951,Credit Card,Success,45.94
P04952,R04952,UPI,Failed,39.86
P04953,R04953,Credit Card,Failed,49.74
P04954,R04954,Cash,Success,81.93
P04955,R04955,Cash,Pending,23.31
P04956,R04956,Debit Card,Success,63.53
P04957,R04957,UPI,Failed,111.72
P04958,R04958,Debit Card,Pending,118.55
P04959,R04959,Debit Card,Pending,100.98
P04960,R04960,Cash,Success,99.76
P04961,R04961,Credit Card,Success,76.24
P04962,R04962,Cash,Failed,80.98
P04963,R04963,Credit Card,Failed,84.68
P04964,R04964,Debit Card,Success,28.31
P04965,R04965,Cash,Failed,83.77
P04966,R04966,UPI,Failed,85.51
P04967,R04967,UPI,Pending,69.66
P04968,R04968,Cash,Success,63.84
P04969,R04969,Cash,Success,8.67
P04970,R04970,Cash,Failed,115.05
P04971,R04971,Credit Card,Success,27.98
P04972,R04972,UPI,Success,137.65
P04973,R04973,Debit Card,Failed,12.04
P04974,R04974,UPI,Success,120.49
P04975,R04975,Credit Card,Success,10.96
P04976,R04976,UPI,Failed,64.37
P04977,R04977,Credit Card,Success,55.82
P04978,R04978,Credit Card,Pending,71.15
P04979,R04979,UPI,Success,40.17
P04980,R04980,Debit Card,Failed,31.76
P04981,R04981,Cash,Failed,137.37
P04982,R04982,UPI,Success,98.6
P04983,R04983,UPI,Pending,62.23
P04984,R04984,Cash,Success,114.83
P04985,R04985,Debit Card,Pending,101.38
P04986,R04986,Cash,Failed,135.61
P04987,R04987,UPI,Pending,87.88
P04988,R04988,Debit Card,Failed,100.86
P04989,R04989,UPI,Failed,80.4
P04990,R04990,Debit Card,Pending,47.9
P04991,R04991,Credit Card,Pending,36.28
P04992,R04992,Credit Card,Pending,16.09
P04993,R04993,UPI,Failed,3.07
P04994,R04994,Debit Card,Pending,60.04
P04995,R04995,Cash,Failed,0.26
P04996,R04996,Debit Card,Success,57.19
P04997,R04997,Cash,Pending,90.51
P04998,R04998,Credit Card,Pending,66.38
P04999,R04999,Credit Card,Success,27.24
P05000,R05000,Cash,Pending,36.78
