ride_id,customer_id,driver_id,pickup_datetime,drop_datetime,pickup_location,drop_location,distance_km,fare,payment_method,ride_status
R04459,C0696,D0379,2026-05-02 11:33:04.373714,2026-05-02 11:49:04.373714,IT Park,Residential Area,20.14,383.52,UPI,Cancelled
R04460,C0319,D0445,2026-04-26 20:52:04.373752,2026-04-26 21:06:04.373752,Mall,Bus Stand,16.43,354.74,UPI,Cancelled
R04461,C1000,D0480,2026-01-25 16:10:04.373791,2026-01-25 17:29:04.373791,Airport,University,18.98,434.64,UPI,Completed
R04462,C0467,D0354,2025-12-27 15:37:04.373829,2025-12-27 16:45:04.373829,Bus Stand,Residential Area,7.87,201.66,Credit Card,Cancelled
R04463,C0612,D0472,2025-08-22 19:41:04.373868,2025-08-22 20:43:04.373868,Bus Stand,University,27.8,529.4,Cash,Cancelled
R04464,C0306,D0386,2026-06-01 12:36:04.373907,2026-06-01 13:44:04.373907,Residential Area,Airport,28.41,585.38,UPI,Completed
R04465,C0593,D0492,2026-02-09 15:58:04.373945,2026-02-09 16:35:04.373945,Metro Station,Residential Area,19.19,392.42,Credit Card,Cancelled
R04466,C0659,D0179,2025-08-04 23:31:04.373983,2025-08-05 00:20:04.373983,IT Park,Railway Station,2.18,114.24,Cash,Completed
R04467,C0789,D0386,2026-01-21 16:09:04.374118,2026-01-21 17:03:04.374118,Hospital,Airport,23.83,508.94,Credit Card,Cancelled
R04468,C0117,D0026,2026-04-21 23:19:04.376809,2026-04-22 00:40:04.376809,Railway Station,Railway Station,21.26,478.68,Debit Card,Cancelled
R04469,C0932,D0425,2026-01-11 16:44:04.376897,2026-01-11 17:51:04.376897,Bus Stand,University,21.76,419.68,Credit Card,Cancelled
R04470,C0912,D0199,2026-05-08 18:57:04.376949,2026-05-08 19:31:04.376949,Airport,Bus Stand,16.0,319.0,Credit Card,Cancelled
R04471,C0450,D0255,2026-07-08 00:04:04.376995,2026-07-08 01:22:04.376995,Bus Stand,Airport,3.52,128.36,Debit Card,Completed
R04472,C0252,D0226,2026-03-07 00:40:04.377038,2026-03-07 01:33:04.377038,Railway Station,Metro Station,15.93,354.74,UPI,Completed
R04473,C0339,D0435,2026-05-03 15:15:04.377092,2026-05-03 15:26:04.377092,Mall,City Center,9.3,231.4,Credit Card,Completed
R04474,C0676,D0328,2026-07-02 05:12:04.377134,2026-07-02 06:40:04.377134,Metro Station,City Center,24.84,528.12,Credit Card,Completed
R04475,C0636,D0206,2025-12-25 03:10:04.377174,2025-12-25 04:39:04.377174,Metro Station,Hospital,11.96,237.28,Debit Card,Cancelled
R04476,C0579,D0408,2026-03-13 08:40:04.377229,2026-03-13 09:36:04.377229,University,Metro Station,27.65,526.7,Debit Card,Cancelled
R04477,C0107,D0047,2026-05-28 18:28:04.377268,2026-05-28 19:43:04.377268,IT Park,Airport,23.04,440.72,Credit Card,Cancelled
R04478,C0577,D0491,2026-06-01 16:38:04.377310,2026-06-01 17:17:04.377310,IT Park,Residential Area,19.24,398.32,Credit Card,Cancelled
R04479,C0387,D0232,2025-12-12 21:17:04.377350,2025-12-12 22:02:04.377350,Bus Stand,Airport,12.46,292.28,Cash,Completed
R04480,C0900,D0344,2026-05-24 20:00:04.377395,2026-05-24 20:33:04.377395,IT Park,Hospital,8.75,206.5,Debit Card,Completed
R04481,C0235,D0079,2026-05-26 01:01:04.377441,2026-05-26 02:13:04.377441,Hospital,Airport,24.62,520.16,Credit Card,Completed
R04482,C0493,D0490,2026-03-14 16:00:04.377479,2026-03-14 17:00:04.377479,Metro Station,Railway Station,11.1,284.8,Cash,Completed
R04483,C0820,D0219,2025-10-24 23:16:04.377517,2025-10-25 00:20:04.377517,Airport,University,23.61,456.98,Credit Card,Cancelled
R04484,C0790,D0332,2026-07-19 00:56:04.377558,2026-07-19 01:29:04.377558,Hospital,IT Park,28.29,534.22,Debit Card,Cancelled
R04485,C0989,D0395,2026-05-03 14:46:04.377598,2026-05-03 15:59:04.377598,Metro Station,City Center,11.56,230.08,Credit Card,Cancelled
R04486,C0460,D0268,2026-03-25 02:48:04.377635,2026-03-25 03:48:04.377635,Residential Area,Airport,27.18,585.24,UPI,Completed
R04487,C0221,D0366,2026-03-01 13:54:04.377673,2026-03-01 14:50:04.377673,Railway Station,City Center,5.38,137.84,Credit Card,Completed
R04488,C0560,D0371,2026-03-01 13:58:04.377718,2026-03-01 15:04:04.377718,University,Mall,29.19,547.42,Cash,Completed
R04489,C0995,D0062,2025-10-23 10:44:04.377759,2025-10-23 12:11:04.377759,Bus Stand,University,17.96,389.28,Debit Card,Cancelled
R04490,C0585,D0222,2026-03-25 11:09:04.377801,2026-03-25 12:14:04.377801,Hospital,Hospital,19.63,435.34,Cash,Cancelled
R04491,C0871,D0067,2025-11-03 01:27:04.377842,2025-11-03 02:56:04.377842,Bus Stand,Bus Stand,29.61,629.98,Credit Card,Completed
R04492,C0450,D0440,2026-03-03 05:30:04.377897,2026-03-03 06:33:04.377897,Hospital,Mall,3.83,98.94,Debit Card,Cancelled
R04493,C0736,D0345,2025-08-08 02:30:04.377949,2025-08-08 03:53:04.377949,Airport,Mall,15.77,367.86,Cash,Completed
R04494,C0150,D0063,2025-09-09 09:19:04.377990,2025-09-09 10:14:04.377990,Metro Station,Airport,29.66,606.88,Credit Card,Completed
R04495,C0888,D0152,2025-08-07 10:04:04.378031,2025-08-07 11:29:04.378031,Railway Station,Airport,11.15,292.7,Cash,Completed
R04496,C0163,D0195,2025-11-16 05:23:04.378073,2025-11-16 06:12:04.378073,City Center,Railway Station,2.24,132.32,Cash,Completed
R04497,C0572,D0278,2026-03-18 14:20:04.378114,2026-03-18 14:47:04.378114,Metro Station,Hospital,22.75,464.5,Credit Card,Completed
R04498,C0993,D0136,2026-01-23 23:49:04.378160,2026-01-24 00:12:04.378160,Residential Area,City Center,24.81,515.58,Credit Card,Cancelled
R04499,C0581,D0028,2026-02-09 18:39:04.378199,2026-02-09 18:53:04.378199,City Center,City Center,9.51,254.18,Debit Card,Cancelled
R04500,C0626,D0319,2026-01-06 16:13:04.378663,2026-01-06 17:40:04.378663,City Center,Residential Area,8.15,218.7,UPI,Cancelled
R04501,C0101,D0024,2025-12-19 19:06:04.378718,2025-12-19 20:28:04.378718,Railway Station,Metro Station,22.52,491.36,Credit Card,Cancelled
R04502,C0795,D0338,2025-12-06 03:22:04.378763,2025-12-06 04:26:04.378763,Residential Area,IT Park,24.83,532.94,UPI,Completed
R04503,C0323,D0063,2025-08-15 10:13:04.378806,2025-08-15 10:36:04.378806,Bus Stand,IT Park,29.19,618.42,UPI,Completed
R04504,C0925,D0281,2026-01-20 03:32:04.378850,2026-01-20 04:46:04.378850,Hospital,Hospital,27.43,545.74,Debit Card,Completed
R04505,C0674,D0031,2025-11-05 23:46:04.378957,2025-11-06 00:01:04.378957,Bus Stand,University,2.03,96.54,Cash,Cancelled
R04506,C0505,D0357,2025-12-05 01:59:04.379015,2025-12-05 02:39:04.379015,Railway Station,Residential Area,28.99,548.82,UPI,Completed
R04507,C0102,D0297,2026-05-14 12:15:04.379057,2026-05-14 12:29:04.379057,Metro Station,University,19.01,378.18,Debit Card,Cancelled
R04508,C0306,D0118,2025-08-06 03:33:04.379106,2025-08-06 04:14:04.379106,Airport,University,15.51,341.18,Debit Card,Cancelled
R04509,C0855,D0037,2025-10-19 00:01:04.379153,2025-10-19 00:31:04.379153,Railway Station,Airport,6.79,171.22,Credit Card,Completed
R04510,C0243,D0426,2026-02-23 11:45:04.379195,2026-02-23 12:58:04.379195,Mall,City Center,20.52,468.36,Credit Card,Completed
R04511,C0822,D0162,2026-02-19 13:32:04.379253,2026-02-19 14:46:04.379253,Metro Station,Residential Area,2.69,130.42,UPI,Completed
R04512,C0328,D0396,2026-06-11 03:15:04.379294,2026-06-11 03:59:04.379294,IT Park,Bus Stand,23.07,493.26,Credit Card,Completed
R04513,C0094,D0434,2026-03-26 16:39:04.379334,2026-03-26 17:49:04.379334,Hospital,University,9.87,260.66,UPI,Completed
R04514,C0077,D0319,2025-11-20 17:30:04.379373,2025-11-20 17:44:04.379373,City Center,Mall,17.01,341.18,Cash,Cancelled
R04515,C0849,D0398,2026-05-07 09:00:04.379415,2026-05-07 09:55:04.379415,Airport,Airport,26.31,526.58,Cash,Completed
R04516,C0369,D0363,2026-04-26 23:37:04.379453,2026-04-27 00:02:04.379453,City Center,IT Park,19.6,437.8,Credit Card,Completed
R04517,C0186,D0283,2025-08-14 11:32:04.379493,2025-08-14 12:05:04.379493,IT Park,Railway Station,6.55,211.9,UPI,Completed
R04518,C0223,D0410,2025-11-19 16:27:04.379544,2025-11-19 17:43:04.379544,City Center,Metro Station,4.59,163.62,Credit Card,Cancelled
R04519,C0255,D0225,2026-06-05 10:33:04.379586,2026-06-05 11:21:04.379586,Hospital,City Center,3.98,108.64,Cash,Cancelled
R04520,C0053,D0378,2025-11-05 15:11:04.379626,2025-11-05 16:21:04.379626,IT Park,Residential Area,28.73,616.14,Credit Card,Completed
R04521,C0572,D0200,2025-09-20 14:09:04.379666,2025-09-20 15:13:04.379666,Residential Area,University,9.42,212.56,UPI,Completed
R04522,C0235,D0248,2026-03-28 12:28:04.379705,2026-03-28 13:05:04.379705,City Center,Airport,23.86,516.48,UPI,Cancelled
R04523,C0050,D0012,2026-06-15 03:33:04.379744,2026-06-15 04:59:04.379744,Airport,Mall,18.72,425.96,Credit Card,Completed
R04524,C0528,D0381,2025-11-14 11:34:04.379781,2025-11-14 12:47:04.379781,IT Park,City Center,20.31,458.58,Debit Card,Completed
R04525,C0813,D0148,2025-10-23 02:23:04.379819,2025-10-23 02:59:04.379819,Bus Stand,Mall,11.68,282.24,UPI,Completed
R04526,C0067,D0285,2025-11-17 21:09:04.379857,2025-11-17 22:21:04.379857,Hospital,Residential Area,24.61,506.98,Debit Card,Completed
R04527,C0437,D0319,2025-12-31 22:34:04.379914,2025-12-31 23:32:04.379914,IT Park,University,8.42,175.56,Cash,Cancelled
R04528,C0233,D0194,2026-04-06 13:28:04.379960,2026-04-06 14:10:04.379960,University,Bus Stand,16.99,347.82,Debit Card,Completed
R04529,C0754,D0230,2025-10-01 20:41:04.380000,2025-10-01 22:01:04.380000,Mall,University,27.88,540.84,Cash,Cancelled
R04530,C0598,D0227,2026-03-14 16:55:04.380038,2026-03-14 17:40:04.380038,Metro Station,Metro Station,9.57,211.26,Debit Card,Completed
R04531,C0590,D0018,2025-09-16 18:36:04.380077,2025-09-16 19:33:04.380077,Mall,Railway Station,2.81,91.58,UPI,Completed
R04532,C0440,D0063,2025-09-09 11:07:04.380115,2025-09-09 11:53:04.380115,Mall,City Center,7.93,222.74,Debit Card,Cancelled
R04533,C0633,D0354,2026-04-06 10:16:04.380154,2026-04-06 10:29:04.380154,City Center,Residential Area,29.06,578.08,UPI,Cancelled
R04534,C0891,D0288,2026-04-29 17:19:04.380192,2026-04-29 18:21:04.380192,Airport,Hospital,25.3,506.4,Credit Card,Completed
R04535,C0673,D0215,2026-07-06 12:01:04.380245,2026-07-06 12:49:04.380245,IT Park,City Center,22.15,491.7,Debit Card,Cancelled
R04536,C0968,D0185,2025-09-10 04:01:04.380284,2025-09-10 04:36:04.380284,Railway Station,IT Park,18.19,379.42,Cash,Completed
R04537,C0888,D0059,2026-04-18 02:24:04.380324,2026-04-18 03:40:04.380324,Bus Stand,Residential Area,8.23,168.14,Debit Card,Cancelled
R04538,C0197,D0486,2026-04-07 11:12:04.380372,2026-04-07 11:48:04.380372,Metro Station,Railway Station,5.34,172.12,UPI,Completed
R04539,C0950,D0216,2026-06-23 13:53:04.380413,2026-06-23 14:20:04.380413,Railway Station,Hospital,26.49,533.82,Credit Card,Completed
R04540,C0251,D0187,2025-10-03 06:40:04.380452,2025-10-03 08:07:04.380452,City Center,Airport,7.73,222.14,Credit Card,Completed
R04541,C0201,D0057,2025-09-20 09:42:04.380490,2025-09-20 10:59:04.380490,Airport,Railway Station,13.48,299.64,Credit Card,Cancelled
R04542,C0711,D0065,2026-02-26 01:51:04.380528,2026-02-26 02:36:04.380528,IT Park,University,3.27,99.86,Cash,Cancelled
R04543,C0072,D0324,2026-01-02 13:14:04.380568,2026-01-02 13:59:04.380568,Metro Station,Metro Station,27.41,554.38,Debit Card,Cancelled
R04544,C0694,D0064,2025-12-14 03:46:04.380606,2025-12-14 04:30:04.380606,IT Park,City Center,13.01,269.18,Debit Card,Cancelled
R04545,C0243,D0120,2026-07-29 18:13:04.380643,2026-07-29 19:39:04.380643,Metro Station,Bus Stand,24.75,490.5,Cash,Cancelled
R04546,C0404,D0008,2026-07-16 03:38:04.380681,2026-07-16 04:58:04.380681,Metro Station,Residential Area,10.12,206.16,Credit Card,Completed
R04547,C0102,D0407,2026-07-26 11:13:04.380718,2026-07-26 12:04:04.380718,Residential Area,IT Park,15.9,337.2,Debit Card,Cancelled
R04548,C0252,D0285,2026-04-09 03:04:04.380763,2026-04-09 03:49:04.380763,Metro Station,Hospital,20.29,435.22,Debit Card,Completed
R04549,C0718,D0413,2025-11-26 22:05:04.380799,2025-11-26 22:28:04.380799,City Center,Hospital,26.41,547.38,Cash,Cancelled
R04550,C0798,D0313,2026-04-21 11:13:04.380837,2026-04-21 12:03:04.380837,IT Park,Mall,25.43,537.74,Credit Card,Cancelled
R04551,C0237,D0299,2025-08-15 17:00:04.380874,2025-08-15 17:41:04.380874,City Center,Hospital,9.14,212.52,Credit Card,Cancelled
R04552,C0236,D0275,2025-08-24 13:39:04.380925,2025-08-24 14:16:04.380925,Railway Station,Hospital,19.54,383.72,Credit Card,Completed
R04553,C0610,D0107,2025-08-28 19:02:04.380964,2025-08-28 20:32:04.380964,Metro Station,Metro Station,14.85,322.3,Debit Card,Cancelled
R04554,C0876,D0486,2026-02-16 22:02:04.381003,2026-02-16 23:31:04.381003,Mall,Residential Area,26.41,508.38,Debit Card,Completed
R04555,C0630,D0435,2026-04-23 11:45:04.381042,2026-04-23 12:07:04.381042,University,Mall,4.11,153.98,Cash,Cancelled
R04556,C0057,D0329,2025-10-01 00:21:04.381086,2025-10-01 00:47:04.381086,Residential Area,Airport,25.48,526.64,Debit Card,Cancelled
R04557,C0691,D0431,2026-01-22 08:42:04.381133,2026-01-22 09:20:04.381133,Metro Station,University,5.96,127.28,Debit Card,Completed
R04558,C0009,D0347,2025-11-28 03:32:04.381174,2025-11-28 04:05:04.381174,Hospital,Metro Station,2.6,108.8,UPI,Completed
R04559,C0037,D0421,2026-07-08 14:47:04.381227,2026-07-08 15:56:04.381227,Metro Station,IT Park,9.65,253.7,UPI,Cancelled
R04560,C0514,D0223,2026-02-16 13:23:04.381267,2026-02-16 13:46:04.381267,Residential Area,Bus Stand,18.43,404.74,Debit Card,Completed
R04561,C0279,D0166,2026-06-08 11:16:04.381304,2026-06-08 12:26:04.381304,City Center,IT Park,20.22,426.96,Debit Card,Cancelled
R04562,C0813,D0428,2026-01-11 18:42:04.381341,2026-01-11 19:12:04.381341,Bus Stand,Metro Station,8.8,180.4,Cash,Cancelled
R04563,C0098,D0236,2026-05-03 02:59:04.381380,2026-05-03 03:47:04.381380,Airport,University,14.84,330.12,UPI,Cancelled
R04564,C0245,D0144,2026-06-05 16:49:04.381419,2026-06-05 18:03:04.381419,City Center,Mall,15.22,331.96,UPI,Completed
R04565,C0299,D0045,2025-10-06 03:36:04.381457,2025-10-06 04:32:04.381457,Residential Area,Hospital,9.43,208.74,UPI,Cancelled
R04566,C0403,D0136,2026-03-24 03:16:04.381502,2026-03-24 03:34:04.381502,University,Bus Stand,28.35,533.3,Credit Card,Cancelled
R04567,C0258,D0171,2026-03-21 15:49:04.381540,2026-03-21 17:14:04.381540,Hospital,IT Park,21.91,477.38,Credit Card,Completed
R04568,C0522,D0193,2026-04-23 01:49:04.381582,2026-04-23 02:51:04.381582,Bus Stand,City Center,18.25,375.5,UPI,Completed
R04569,C0814,D0218,2026-06-27 17:21:04.381621,2026-06-27 18:24:04.381621,Hospital,University,23.14,447.52,Debit Card,Completed
R04570,C0926,D0419,2026-01-16 18:08:04.381659,2026-01-16 18:23:04.381659,University,IT Park,16.29,361.22,Debit Card,Completed
R04571,C0957,D0497,2025-12-24 07:04:04.381697,2025-12-24 08:14:04.381697,Metro Station,City Center,5.29,119.22,Debit Card,Cancelled
R04572,C0317,D0162,2026-02-09 20:14:04.381733,2026-02-09 20:32:04.381733,IT Park,Bus Stand,3.4,96.2,UPI,Completed
R04573,C0642,D0087,2026-03-10 10:46:04.381775,2026-03-10 11:50:04.381775,IT Park,Mall,16.94,352.92,UPI,Completed
R04574,C0872,D0119,2026-07-23 16:43:04.381815,2026-07-23 17:01:04.381815,Airport,Mall,21.95,472.1,UPI,Completed
R04575,C0135,D0356,2026-05-02 09:36:04.381853,2026-05-02 10:40:04.381853,City Center,Residential Area,25.31,510.58,Debit Card,Completed
R04576,C0934,D0306,2025-12-12 16:13:04.381903,2025-12-12 17:12:04.381903,Residential Area,Metro Station,4.03,170.54,Cash,Cancelled
R04577,C0731,D0247,2025-12-17 02:12:04.381941,2025-12-17 02:48:04.381941,Airport,University,18.51,418.18,UPI,Cancelled
R04578,C0084,D0196,2025-09-06 00:08:04.381985,2025-09-06 00:42:04.381985,Residential Area,City Center,17.69,352.42,Cash,Completed
R04579,C0681,D0406,2025-10-04 11:43:04.382027,2025-10-04 11:57:04.382027,IT Park,Airport,25.19,533.42,Debit Card,Cancelled
R04580,C0202,D0180,2026-03-26 22:37:04.382067,2026-03-26 23:39:04.382067,Hospital,Mall,28.36,573.48,UPI,Completed
R04581,C0375,D0297,2025-09-06 10:58:04.382112,2025-09-06 11:59:04.382112,Mall,Mall,15.94,308.92,Credit Card,Completed
R04582,C0334,D0047,2025-08-07 10:07:04.382152,2025-08-07 11:02:04.382152,Bus Stand,Mall,18.6,429.8,UPI,Completed
R04583,C0840,D0268,2025-09-17 07:21:04.382192,2025-09-17 08:20:04.382192,IT Park,City Center,12.37,248.66,Credit Card,Completed
R04584,C0202,D0319,2026-03-18 02:40:04.382246,2026-03-18 03:10:04.382246,Airport,Mall,25.5,516.0,Cash,Completed
R04585,C0120,D0168,2025-10-17 05:55:04.382288,2025-10-17 06:20:04.382288,Bus Stand,Residential Area,8.67,195.06,UPI,Cancelled
R04586,C0157,D0329,2026-01-18 06:11:04.382326,2026-01-18 07:22:04.382326,Airport,University,11.44,243.92,UPI,Cancelled
R04587,C0779,D0238,2025-08-11 07:30:04.382365,2025-08-11 08:37:04.382365,Metro Station,Hospital,14.94,298.92,Debit Card,Cancelled
R04588,C0706,D0121,2026-07-24 07:29:04.382407,2026-07-24 07:58:04.382407,IT Park,University,21.2,401.6,Cash,Cancelled
R04589,C0530,D0345,2025-08-17 17:49:04.382448,2025-08-17 18:57:04.382448,Metro Station,Railway Station,22.16,459.88,Debit Card,Cancelled
R04590,C0483,D0173,2026-01-19 11:47:04.382486,2026-01-19 13:13:04.382486,Airport,Residential Area,29.37,553.66,Cash,Cancelled
R04591,C0037,D0157,2025-11-01 03:31:04.382520,2025-11-01 04:20:04.382520,Hospital,Hospital,25.18,481.24,Cash,Cancelled
R04592,C0519,D0498,2025-10-05 07:52:04.382555,2025-10-05 09:18:04.382555,University,IT Park,27.81,588.58,Cash,Cancelled
R04593,C0203,D0119,2026-06-10 15:54:04.382592,2026-06-10 17:13:04.382592,Airport,Mall,22.88,482.84,Cash,Cancelled
R04594,C0450,D0046,2026-01-07 04:28:04.382636,2026-01-07 05:18:04.382636,Residential Area,Hospital,6.98,195.64,Cash,Completed
R04595,C0710,D0329,2026-01-31 16:40:04.382676,2026-01-31 17:13:04.382676,Mall,IT Park,11.03,297.54,Cash,Cancelled
R04596,C0715,D0097,2026-04-07 09:23:04.382716,2026-04-07 10:29:04.382716,Bus Stand,Hospital,19.89,406.02,Credit Card,Completed
R04597,C0882,D0246,2026-06-28 18:07:04.382752,2026-06-28 18:28:04.382752,Airport,Railway Station,4.85,141.3,Debit Card,Completed
R04598,C0965,D0314,2026-06-14 09:55:04.382792,2026-06-14 10:54:04.382792,Airport,Mall,26.33,563.94,UPI,Cancelled
R04599,C0066,D0128,2025-11-22 15:49:04.382828,2025-11-22 16:08:04.382828,Railway Station,City Center,25.96,555.28,Debit Card,Completed
R04600,C0856,D0395,2026-01-29 03:01:04.382867,2026-01-29 04:11:04.382867,Mall,Airport,2.84,118.12,Debit Card,Cancelled
R04601,C0525,D0138,2026-04-13 06:22:04.382924,2026-04-13 07:45:04.382924,IT Park,Airport,29.1,586.8,UPI,Completed
R04602,C0908,D0219,2026-01-19 03:27:04.382966,2026-01-19 04:19:04.382966,IT Park,Bus Stand,14.05,307.9,Debit Card,Cancelled
R04603,C0208,D0219,2026-04-28 03:23:04.383007,2026-04-28 04:27:04.383007,Residential Area,Bus Stand,5.05,187.9,UPI,Cancelled
R04604,C0457,D0199,2025-12-16 17:09:04.383046,2025-12-16 17:25:04.383046,City Center,University,15.86,374.48,Credit Card,Cancelled
R04605,C0398,D0441,2025-08-12 20:14:04.383084,2025-08-12 21:28:04.383084,Residential Area,City Center,17.97,413.46,Debit Card,Cancelled
R04606,C0343,D0326,2025-12-23 03:33:04.383124,2025-12-23 04:49:04.383124,City Center,Hospital,6.93,147.74,Debit Card,Completed
R04607,C0298,D0465,2025-09-26 14:47:04.383175,2025-09-26 15:25:04.383175,Bus Stand,Metro Station,8.33,225.94,Credit Card,Completed
R04608,C0051,D0255,2026-07-31 10:46:04.383237,2026-07-31 12:01:04.383237,Airport,IT Park,9.05,211.9,UPI,Completed
R04609,C0072,D0401,2025-10-29 10:03:04.383293,2025-10-29 11:06:04.383293,Bus Stand,City Center,25.39,489.02,UPI,Cancelled
R04610,C0804,D0305,2025-08-11 08:31:04.383335,2025-08-11 09:20:04.383335,Bus Stand,City Center,27.83,590.94,Debit Card,Cancelled
R04611,C0745,D0229,2025-09-01 15:21:04.383373,2025-09-01 16:41:04.383373,Railway Station,IT Park,26.07,515.26,UPI,Completed
R04612,C0658,D0377,2025-09-05 09:58:04.383414,2025-09-05 11:12:04.383414,IT Park,Airport,27.93,570.74,UPI,Completed
R04613,C0726,D0017,2026-01-02 18:55:04.383455,2026-01-02 19:39:04.383455,IT Park,City Center,5.12,132.16,Debit Card,Completed
R04614,C0053,D0382,2026-03-09 04:00:04.383494,2026-03-09 04:45:04.383494,City Center,Airport,12.69,287.42,Credit Card,Completed
R04615,C0521,D0047,2026-03-28 13:15:04.383533,2026-03-28 13:58:04.383533,Hospital,IT Park,27.18,532.24,Credit Card,Cancelled
R04616,C0737,D0483,2025-08-19 05:19:04.383573,2025-08-19 05:44:04.383573,Bus Stand,Residential Area,11.45,262.1,UPI,Completed
R04617,C0084,D0276,2026-03-09 12:49:04.383611,2026-03-09 14:18:04.383611,Mall,University,16.71,325.78,Cash,Cancelled
R04618,C0574,D0189,2026-07-18 07:58:04.383658,2026-07-18 08:54:04.383658,Residential Area,Mall,4.83,152.94,UPI,Completed
R04619,C0358,D0135,2025-09-17 12:48:04.383700,2025-09-17 12:58:04.383700,Bus Stand,Airport,18.49,400.82,UPI,Completed
R04620,C0650,D0293,2025-11-18 08:35:04.383744,2025-11-18 09:23:04.383744,University,IT Park,7.77,215.86,Cash,Completed
R04621,C0313,D0015,2025-12-13 03:31:04.383793,2025-12-13 04:51:04.383793,City Center,University,4.48,175.64,Credit Card,Completed
R04622,C0369,D0191,2026-01-01 07:10:04.383842,2026-01-01 08:05:04.383842,Metro Station,Residential Area,27.87,596.66,Cash,Completed
R04623,C0370,D0011,2026-05-19 17:19:04.383883,2026-05-19 17:41:04.383883,IT Park,Mall,26.81,581.58,Credit Card,Cancelled
